MaxNumMob,MinGroup,MaxGroup,MinuteGen,Leader,Follower,RouteType,Formation,Angle,StartPos/0,StartPos/1,StartRange,StartWait,StartAction,DestPos/0,DestPos/1,DestRange,DestWait,DestAction
1,1,1,1,Saqueador_do_Clã_Dread,Saqueador_do_Clã_Dread,0,0,0,3668,1707,6,4,0,3659,1715,12,8,0
1,1,1,1,Saqueador_do_Clã_Dread,Saqueador_do_Clã_Dread,0,0,0,3644,1654,6,4,0,3635,1661,6,8,0
1,1,1,1,Saqueador_do_Clã_Dread,Saqueador_do_Clã_Dread,0,0,0,3652,1667,9,7,0,3652,1668,12,4,0
1,1,1,1,Saqueador_do_Clã_Dread,Saqueador_do_Clã_Dread,0,0,0,3652,1671,6,4,0,3661,1664,10,6,0
1,1,1,1,Saqueador_do_Clã_Dread,Saqueador_do_Clã_Dread,0,0,0,3677,1746,12,5,0,3669,1746,8,4,0
1,1,1,1,Saqueador_do_Clã_Dread,Saqueador_do_Clã_Dread,0,0,0,3629,1613,11,8,0,3621,1620,6,8,0
1,1,1,1,Saqueador_do_Clã_Dread,Saqueador_do_Clã_Dread,0,0,0,3640,1642,6,8,0,3636,1641,7,5,0
1,1,1,1,Saqueador_do_Clã_Dread,Saqueador_do_Clã_Dread,0,0,0,3620,1683,8,7,0,3622,1694,11,4,0
1,1,1,1,Saqueador_do_Clã_Dread,Saqueador_do_Clã_Dread,0,0,0,3611,1694,10,4,0,3603,1696,8,5,0
1,1,1,1,Saqueador_do_Clã_Dread,Saqueador_do_Clã_Dread,0,0,0,3650,1720,12,8,0,3657,1721,7,4,0
1,1,1,1,Saqueador_do_Clã_Dread,Saqueador_do_Clã_Dread,0,0,0,3655,1757,7,7,0,3667,1754,11,4,0
1,1,1,1,Vigilante_do_Clã_Dread,Vigilante_do_Clã_Dread,0,0,0,3618,1618,9,7,0,3614,1617,6,7,0
1,1,1,1,Vigilante_do_Clã_Dread,Vigilante_do_Clã_Dread,0,0,0,3640,1639,11,5,0,3629,1632,11,4,0
1,1,1,1,Vigilante_do_Clã_Dread,Vigilante_do_Clã_Dread,0,0,0,3639,1666,7,4,0,3638,1674,9,6,0
1,1,1,1,Vigilante_do_Clã_Dread,Vigilante_do_Clã_Dread,0,0,0,3625,1704,12,8,0,3629,1700,11,7,0
1,1,1,1,Vigilante_do_Clã_Dread,Vigilante_do_Clã_Dread,0,0,0,3664,1689,11,8,0,3667,1677,10,6,0
1,1,1,1,Vigilante_do_Clã_Dread,Vigilante_do_Clã_Dread,0,0,0,3633,1724,7,6,0,3644,1732,10,6,0
1,1,1,1,Vigilante_do_Clã_Dread,Vigilante_do_Clã_Dread,0,0,0,3665,1745,6,4,0,3656,1749,7,5,0
1,1,1,1,Vigilante_do_Clã_Dread,Vigilante_do_Clã_Dread,0,0,0,3611,1675,11,7,0,3607,1686,6,4,0
1,1,1,1,Vigilante_do_Clã_Dread,Vigilante_do_Clã_Dread,0,0,0,3621,1705,8,6,0,3612,1711,11,4,0
1,1,1,1,Vigilante_do_Clã_Dread,Vigilante_do_Clã_Dread,0,0,0,3656,1702,7,4,0,3661,1711,8,4,0
1,1,1,1,Vigilante_do_Clã_Dread,Vigilante_do_Clã_Dread,0,0,0,3667,1731,12,7,0,3656,1729,11,6,0
1,1,1,1,Vigilante_do_Clã_Dread,Vigilante_do_Clã_Dread,0,0,0,3678,1750,6,6,0,3675,1748,6,7,0
1,1,1,1,Vigilante_do_Clã_Dread,Vigilante_do_Clã_Dread,0,0,0,3652,1720,9,4,0,3664,1708,8,4,0
1,1,1,1,Vigilante_do_Clã_Dread,Vigilante_do_Clã_Dread,0,0,0,3638,1759,12,5,0,3643,1768,12,8,0
1,1,1,1,Vigilante_do_Clã_Dread,Vigilante_do_Clã_Dread,0,0,0,3640,1759,9,8,0,3647,1749,7,6,0
1,1,1,1,Carrasco_do_Clã_Dread,Carrasco_do_Clã_Dread,0,0,0,3621,1594,7,8,0,3614,1594,7,5,0
1,1,1,1,Carrasco_do_Clã_Dread,Carrasco_do_Clã_Dread,0,0,0,3638,1690,8,8,0,3636,1690,7,5,0
1,1,1,1,Carrasco_do_Clã_Dread,Carrasco_do_Clã_Dread,0,0,0,3632,1626,12,5,0,3643,1618,8,6,0
1,1,1,1,Carrasco_do_Clã_Dread,Carrasco_do_Clã_Dread,0,0,0,3611,1673,12,8,0,3608,1685,7,4,0
1,1,1,1,Carrasco_do_Clã_Dread,Carrasco_do_Clã_Dread,0,0,0,3623,1705,8,4,0,3627,1694,9,7,0
1,1,1,1,Carrasco_do_Clã_Dread,Carrasco_do_Clã_Dread,0,0,0,3657,1704,12,5,0,3660,1704,11,5,0
1,1,1,1,Carrasco_do_Clã_Dread,Carrasco_do_Clã_Dread,0,0,0,3633,1726,6,6,0,3637,1733,12,5,0
1,1,1,1,Carrasco_do_Clã_Dread,Carrasco_do_Clã_Dread,0,0,0,3631,1615,11,5,0,3623,1606,12,6,0
1,1,1,1,Carrasco_do_Clã_Dread,Carrasco_do_Clã_Dread,0,0,0,3644,1656,8,7,0,3652,1649,11,8,0
1,1,1,1,Carrasco_do_Clã_Dread,Carrasco_do_Clã_Dread,0,0,0,3652,1669,10,7,0,3652,1667,7,6,0
1,1,1,1,Carrasco_do_Clã_Dread,Carrasco_do_Clã_Dread,0,0,0,3612,1696,8,8,0,3618,1701,10,8,0
1,1,1,1,Carrasco_do_Clã_Dread,Carrasco_do_Clã_Dread,0,0,0,3668,1709,11,5,0,3664,1717,10,6,0
1,1,1,1,Nerine_da_Lagoa_Macho,Nerine_da_Lagoa_Macho,0,0,0,3210,1605,7,5,0,3205,1612,6,6,0
1,1,1,1,Nerine_da_Lagoa_Macho,Nerine_da_Lagoa_Macho,0,0,0,3229,1588,8,5,0,3218,1578,10,4,0
1,1,1,1,Nerine_da_Lagoa_Macho,Nerine_da_Lagoa_Macho,0,0,0,3219,1595,7,4,0,3222,1594,12,4,0
1,1,1,1,Nerine_da_Lagoa_Macho,Nerine_da_Lagoa_Macho,0,0,0,3255,1597,11,4,0,3255,1588,10,5,0
1,1,1,1,Nerine_da_Lagoa_Macho,Nerine_da_Lagoa_Macho,0,0,0,3241,1601,10,8,0,3253,1606,11,5,0
1,1,1,1,Nerine_da_Lagoa_Macho,Nerine_da_Lagoa_Macho,0,0,0,3229,1576,9,5,0,3217,1574,10,4,0
1,1,1,1,Nerine_da_Lagoa_Macho,Nerine_da_Lagoa_Macho,0,0,0,3235,1607,7,4,0,3241,1599,7,6,0
1,1,1,1,Nerine_da_Lagoa_Macho,Nerine_da_Lagoa_Macho,0,0,0,3215,1598,8,7,0,3210,1606,10,4,0
1,1,1,1,Nerine_da_Lagoa_Macho,Nerine_da_Lagoa_Macho,0,0,0,3206,1624,12,5,0,3205,1636,6,7,0
1,1,1,1,Nerine_da_Lagoa_Macho,Nerine_da_Lagoa_Macho,0,0,0,3256,1579,6,6,0,3247,1571,7,8,0
1,1,1,1,Nerine_da_Lagoa_Macho,Nerine_da_Lagoa_Macho,0,0,0,3189,1618,12,7,0,3199,1623,11,5,0
1,1,1,1,Nerine_da_Lagoa_Macho,Nerine_da_Lagoa_Macho,0,0,0,3177,1606,6,7,0,3180,1617,12,8,0
1,1,1,1,Nerine_da_Lagoa_Macho,Nerine_da_Lagoa_Macho,0,0,0,3217,1703,10,7,0,3219,1696,11,7,0
1,1,1,1,Nerine_da_Lagoa_Macho,Nerine_da_Lagoa_Macho,0,0,0,3148,1660,6,5,0,3158,1662,12,8,0
1,1,1,1,Nerine_da_Lagoa_Macho,Nerine_da_Lagoa_Macho,0,0,0,3136,1680,7,4,0,3138,1678,9,5,0
1,1,1,1,Nerine_da_Lagoa_Macho,Nerine_da_Lagoa_Macho,0,0,0,3225,1710,7,7,0,3235,1707,11,6,0
1,1,1,1,Nerine_da_Lagoa_Fêmea,Nerine_da_Lagoa_Fêmea,0,0,0,3212,1636,10,6,0,3212,1630,7,5,0
1,1,1,1,Nerine_da_Lagoa_Fêmea,Nerine_da_Lagoa_Fêmea,0,0,0,3238,1653,6,8,0,3229,1665,7,5,0
1,1,1,1,Nerine_da_Lagoa_Fêmea,Nerine_da_Lagoa_Fêmea,0,0,0,3241,1623,7,8,0,3244,1626,9,6,0
1,1,1,1,Nerine_da_Lagoa_Fêmea,Nerine_da_Lagoa_Fêmea,0,0,0,3239,1584,9,8,0,3241,1593,7,7,0
1,1,1,1,Nerine_da_Lagoa_Fêmea,Nerine_da_Lagoa_Fêmea,0,0,0,3225,1631,11,7,0,3233,1625,7,8,0
1,1,1,1,Nerine_da_Lagoa_Fêmea,Nerine_da_Lagoa_Fêmea,0,0,0,3234,1698,10,8,0,3234,1689,10,8,0
1,1,1,1,Nerine_da_Lagoa_Fêmea,Nerine_da_Lagoa_Fêmea,0,0,0,3186,1605,12,7,0,3187,1616,6,6,0
1,1,1,1,Nerine_da_Lagoa_Fêmea,Nerine_da_Lagoa_Fêmea,0,0,0,3180,1630,9,4,0,3179,1631,10,6,0
1,1,1,1,Nerine_da_Lagoa_Fêmea,Nerine_da_Lagoa_Fêmea,0,0,0,3217,1683,6,4,0,3212,1686,9,5,0
1,1,1,1,Nerine_da_Lagoa_Fêmea,Nerine_da_Lagoa_Fêmea,0,0,0,3218,1687,10,4,0,3212,1687,9,7,0
1,1,1,1,Nerine_da_Lagoa_Fêmea,Nerine_da_Lagoa_Fêmea,0,0,0,3229,1672,9,5,0,3231,1682,8,7,0
1,1,1,1,Nerine_da_Lagoa_Fêmea,Nerine_da_Lagoa_Fêmea,0,0,0,3189,1696,7,6,0,3190,1702,9,4,0
1,1,1,1,Nerine_da_Lagoa_Fêmea,Nerine_da_Lagoa_Fêmea,0,0,0,3191,1694,10,4,0,3188,1685,6,5,0
1,1,1,1,Nerine_da_Lagoa_Fêmea,Nerine_da_Lagoa_Fêmea,0,0,0,3233,1687,6,4,0,3244,1699,12,4,0
1,1,1,1,Nerine_da_Lagoa_Fêmea,Nerine_da_Lagoa_Fêmea,0,0,0,3150,1674,12,7,0,3147,1673,9,8,0
1,1,1,1,Nerine_da_Lagoa_Fêmea,Nerine_da_Lagoa_Fêmea,0,0,0,3146,1687,11,4,0,3141,1689,11,5,0
1,1,1,1,Nerine_da_Lagoa_Fêmea,Nerine_da_Lagoa_Fêmea,0,0,0,3134,1659,11,6,0,3130,1669,9,7,0
1,1,1,1,Sharph,Sharph,0,0,0,3302,1706,12,8,0,3305,1705,12,4,0
1,1,1,1,Sharph,Sharph,0,0,0,3278,1730,9,7,0,3276,1724,10,8,0
1,1,1,1,Sharph,Sharph,0,0,0,3261,1724,12,5,0,3273,1726,7,6,0
1,1,1,1,Sharph,Sharph,0,0,0,3256,1736,10,8,0,3246,1733,10,4,0
1,1,1,1,Sharph,Sharph,0,0,0,3275,1740,12,6,0,3266,1728,12,7,0
1,1,1,1,Sharph,Sharph,0,0,0,3270,1765,7,8,0,3273,1757,10,6,0
1,1,1,1,Sharph,Sharph,0,0,0,3225,1744,9,8,0,3237,1732,10,5,0
1,1,1,1,Sharph,Sharph,0,0,0,3247,1770,10,6,0,3244,1779,7,8,0
1,1,1,1,Sharph,Sharph,0,0,0,3256,1778,7,6,0,3257,1785,7,8,0
1,1,1,1,Sharph,Sharph,0,0,0,3295,1717,7,8,0,3288,1715,11,4,0
1,1,1,1,Sharph,Sharph,0,0,0,3271,1717,11,4,0,3273,1717,8,7,0
1,1,1,1,Sharph,Sharph,0,0,0,3195,1758,7,4,0,3184,1762,9,6,0
1,1,1,1,Sharph,Sharph,0,0,0,3227,1754,9,4,0,3239,1763,12,7,0
1,1,1,1,Sharph,Sharph,0,0,0,3291,1705,6,5,0,3283,1713,7,7,0
1,1,1,1,Sharph_Escama_Venenosa,Sharph_Escama_Venenosa,0,0,0,3310,1716,12,8,0,3305,1718,12,4,0
1,1,1,1,Sharph_Escama_Venenosa,Sharph_Escama_Venenosa,0,0,0,3274,1703,12,6,0,3277,1704,8,6,0
1,1,1,1,Sharph_Escama_Venenosa,Sharph_Escama_Venenosa,0,0,0,3245,1745,12,6,0,3254,1753,11,4,0
1,1,1,1,Sharph_Escama_Venenosa,Sharph_Escama_Venenosa,0,0,0,3294,1730,6,5,0,3302,1739,9,8,0
1,1,1,1,Sharph_Escama_Venenosa,Sharph_Escama_Venenosa,0,0,0,3192,1764,11,6,0,3182,1762,11,4,0
1,1,1,1,Sharph_Escama_Venenosa,Sharph_Escama_Venenosa,0,0,0,3264,1750,8,6,0,3270,1742,10,8,0
1,1,1,1,Sharph_Escama_Venenosa,Sharph_Escama_Venenosa,0,0,0,3255,1757,12,4,0,3264,1749,7,8,0
1,1,1,1,Sharph_Escama_Venenosa,Sharph_Escama_Venenosa,0,0,0,3265,1776,11,8,0,3275,1774,10,8,0
1,1,1,1,Sharph_Escama_Venenosa,Sharph_Escama_Venenosa,0,0,0,3226,1768,8,6,0,3230,1776,8,5,0
1,1,1,1,Sharph_Escama_Venenosa,Sharph_Escama_Venenosa,0,0,0,3213,1743,7,7,0,3222,1746,6,6,0
1,1,1,1,Sharph_Escama_Venenosa,Sharph_Escama_Venenosa,0,0,0,3214,1760,12,7,0,3209,1760,11,6,0
1,1,1,1,Sharph_Escama_Venenosa,Sharph_Escama_Venenosa,0,0,0,3242,1761,8,4,0,3240,1766,11,8,0
1,1,1,1,Sharph_Escama_Venenosa,Sharph_Escama_Venenosa,0,0,0,3276,1757,12,7,0,3288,1758,12,7,0
1,1,1,1,Sharph_Escama_Venenosa,Sharph_Escama_Venenosa,0,0,0,3259,1768,9,4,0,3254,1778,11,4,0
1,1,1,1,Garubian,Garubian,0,0,0,3403,1701,9,8,0,3413,1712,12,7,0
1,1,1,1,Garubian,Garubian,0,0,0,3535,1654,7,5,0,3524,1657,7,7,0
1,1,1,1,Garubian,Garubian,0,0,0,3545,1689,12,8,0,3549,1678,9,5,0
1,1,1,1,Garubian,Garubian,0,0,0,3383,1722,6,5,0,3383,1733,6,8,0
1,1,1,1,Garubian,Garubian,0,0,0,3387,1719,8,6,0,3399,1712,11,6,0
1,1,1,1,Garubian,Garubian,0,0,0,3518,1739,10,4,0,3515,1727,6,4,0
1,1,1,1,Garubian,Garubian,0,0,0,3492,1721,10,7,0,3498,1733,8,8,0
1,1,1,1,Garubian,Garubian,0,0,0,3398,1662,9,8,0,3394,1669,9,8,0
1,1,1,1,Garubian,Garubian,0,0,0,3406,1664,11,8,0,3399,1674,10,7,0
1,1,1,1,Garubian,Garubian,0,0,0,3540,1709,11,8,0,3543,1704,8,4,0
1,1,1,1,Garubian,Garubian,0,0,0,3545,1685,11,7,0,3555,1688,12,4,0
1,1,1,1,Garubian,Garubian,0,0,0,3442,1705,6,4,0,3452,1700,7,4,0
1,1,1,1,Garubian,Garubian,0,0,0,3424,1677,12,5,0,3418,1669,9,5,0
1,1,1,1,Garubian,Garubian,0,0,0,3462,1650,11,8,0,3470,1655,11,7,0
1,1,1,1,Garubian,Garubian,0,0,0,3465,1648,7,7,0,3460,1652,12,5,0
1,1,1,1,Garubian,Garubian,0,0,0,3362,1699,6,7,0,3364,1709,10,5,0
1,1,1,1,Garubian,Garubian,0,0,0,3445,1711,11,5,0,3453,1708,9,6,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3518,1669,6,7,0,3509,1680,9,6,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3526,1684,7,5,0,3524,1695,9,7,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3505,1756,10,4,0,3502,1747,7,6,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3466,1719,10,6,0,3478,1727,9,6,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3485,1774,10,8,0,3489,1770,7,8,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3518,1727,8,8,0,3520,1731,7,6,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3416,1777,11,4,0,3427,1781,12,4,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3383,1676,9,7,0,3389,1685,9,8,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3503,1655,11,4,0,3514,1661,12,8,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3493,1656,10,8,0,3501,1666,7,4,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3481,1771,6,8,0,3481,1778,9,4,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3425,1707,7,4,0,3432,1696,10,7,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3401,1669,11,8,0,3395,1680,10,8,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3531,1654,7,4,0,3520,1653,6,6,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3465,1648,6,8,0,3455,1658,9,5,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3354,1714,9,7,0,3365,1714,8,5,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3362,1711,7,4,0,3356,1705,8,8,0
1,1,1,1,Garubian_Dócil,Garubian_Dócil,0,0,0,3535,1710,7,6,0,3541,1714,8,6,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3464,1772,6,8,0,3471,1780,10,8,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3537,1734,11,5,0,3545,1745,10,4,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3565,1779,6,7,0,3577,1767,6,6,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3511,1781,10,5,0,3523,1775,11,8,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3342,1791,12,8,0,3350,1791,6,8,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3348,1741,6,6,0,3354,1745,8,8,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3346,1737,12,5,0,3357,1742,11,6,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3561,1783,10,7,0,3555,1794,11,8,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3538,1790,12,8,0,3544,1796,9,8,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3552,1875,7,5,0,3551,1873,9,5,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3538,1867,8,6,0,3526,1860,6,5,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3575,1866,9,7,0,3568,1856,9,6,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3502,1796,6,8,0,3494,1796,6,8,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3454,1804,6,4,0,3458,1808,12,4,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3458,1798,12,5,0,3457,1787,9,7,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3422,1798,10,8,0,3427,1787,10,5,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3394,1818,6,6,0,3394,1813,7,4,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3418,1819,10,6,0,3416,1819,6,7,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3404,1852,9,7,0,3402,1856,11,6,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3350,1880,10,4,0,3349,1877,10,7,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3398,1889,12,7,0,3409,1882,8,5,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3376,1889,9,5,0,3382,1890,12,8,0
1,1,1,1,Garubian_Violento,Garubian_Violento,0,0,0,3424,1872,6,8,0,3422,1876,7,4,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3319,1867,7,4,0,3308,1858,8,4,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3312,1894,9,5,0,3309,1904,10,6,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3306,1898,7,4,0,3296,1895,12,5,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3516,1781,10,6,0,3518,1791,9,7,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3354,1777,8,7,0,3349,1788,8,7,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3369,1754,12,7,0,3367,1750,7,4,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3372,1757,8,8,0,3378,1753,9,7,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3349,1777,9,6,0,3353,1768,12,5,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3534,1761,10,6,0,3532,1750,8,6,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3532,1885,6,8,0,3531,1876,11,5,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3537,1886,10,7,0,3533,1881,6,4,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3573,1888,8,8,0,3567,1892,12,4,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3575,1890,11,6,0,3584,1881,7,6,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3577,1851,10,7,0,3570,1852,12,4,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3555,1841,11,8,0,3546,1836,8,5,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3533,1802,10,7,0,3539,1813,8,6,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3532,1805,12,5,0,3539,1803,12,8,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3430,1800,6,7,0,3432,1810,8,6,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3394,1824,9,6,0,3399,1814,12,8,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3351,1875,10,5,0,3356,1874,11,6,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3333,1875,8,7,0,3335,1881,8,8,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3376,1867,10,7,0,3372,1876,7,4,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3397,1882,10,6,0,3407,1870,10,6,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3379,1861,6,6,0,3391,1869,8,8,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3340,1897,9,6,0,3334,1905,9,5,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3509,1888,11,4,0,3513,1900,10,5,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3590,1901,7,6,0,3586,1900,7,8,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3592,1924,11,7,0,3599,1925,10,4,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3619,1919,10,8,0,3625,1926,10,5,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3587,1903,9,4,0,3577,1907,11,6,0
1,1,1,1,Garubian_Furioso,Garubian_Furioso,0,0,0,3621,1916,9,7,0,3623,1907,12,5,0
1,1,1,1,Golem,Golem,0,0,0,3565,1748,12,5,0,3568,1742,11,4,0
1,1,1,1,Golem,Golem,0,0,0,3404,1757,7,6,0,3392,1752,8,6,0
1,1,1,1,Golem,Golem,0,0,0,3434,1735,12,5,0,3430,1741,9,8,0
1,1,1,1,Golem,Golem,0,0,0,3465,1683,9,5,0,3461,1679,9,6,0
1,1,1,1,Golem,Golem,0,0,0,3476,1700,12,4,0,3476,1690,9,4,0
1,1,1,1,Golem,Golem,0,0,0,3500,1695,9,6,0,3496,1706,6,6,0
1,1,1,1,Golem,Golem,0,0,0,3491,1698,7,5,0,3479,1692,12,4,0
1,1,1,1,Golem,Golem,0,0,0,3456,1691,10,6,0,3460,1688,7,7,0
1,1,1,1,Golem,Golem,0,0,0,3448,1874,7,6,0,3451,1868,7,7,0
1,1,1,1,Golem,Golem,0,0,0,3475,1840,9,5,0,3487,1839,8,5,0
1,1,1,1,Golem,Golem,0,0,0,3478,1865,9,6,0,3489,1865,8,7,0
1,1,1,1,Golem,Golem,0,0,0,3556,1813,6,5,0,3561,1821,11,8,0
1,1,1,1,Golem,Golem,0,0,0,3563,1799,6,7,0,3562,1793,9,6,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3466,1741,12,8,0,3460,1734,7,8,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3563,1757,11,5,0,3568,1764,10,6,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3433,1740,7,7,0,3445,1728,12,8,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3410,1733,10,4,0,3422,1738,8,5,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3408,1743,7,6,0,3411,1741,8,4,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3432,1762,7,6,0,3432,1761,8,6,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3478,1688,7,7,0,3478,1687,8,5,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3498,1684,11,7,0,3502,1693,7,6,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3484,1678,6,4,0,3475,1674,12,6,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3469,1751,10,4,0,3459,1762,12,4,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3567,1764,10,7,0,3555,1759,11,4,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3429,1853,9,7,0,3426,1859,11,5,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3442,1837,11,6,0,3442,1844,10,6,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3443,1859,6,8,0,3443,1853,7,6,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3452,1852,7,8,0,3459,1857,11,6,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3487,1851,6,7,0,3481,1855,8,6,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3475,1846,8,6,0,3476,1849,10,6,0
1,1,1,1,Golem_de_Barro,Golem_de_Barro,0,0,0,3573,1810,7,5,0,3574,1816,12,8,0
1,1,1,1,Max_Mutante,Max_Mutante,0,0,0,3501,877,10,6,0,3511,877,8,8,0
1,1,1,1,Max_Mutante,Max_Mutante,0,0,0,3509,826,6,7,0,3498,832,10,7,0
1,1,1,1,Max_Mutante,Max_Mutante,0,0,0,3523,828,7,5,0,3525,821,6,4,0
1,1,1,1,Max_Mutante,Max_Mutante,0,0,0,3519,874,6,7,0,3528,866,8,7,0
1,1,1,1,Max_Mutante,Max_Mutante,0,0,0,3539,872,12,7,0,3541,862,12,4,0
1,1,1,1,Max_Mutante,Max_Mutante,0,0,0,3518,856,10,5,0,3525,858,11,6,0
1,1,1,1,Capitão_dos_Guardas_Gantumo,Capitão_dos_Guardas_Gantumo,0,0,0,3164,1304,7,5,0,3167,1302,10,7,0
1,1,1,1,Golem_de_Facion,Golem_de_Facion,0,0,0,3398,1788,7,8,0,3409,1789,12,7,0
1,1,1,1,Golem_de_Facion,Golem_de_Facion,0,0,0,3400,1779,8,5,0,3395,1789,8,5,0
1,1,1,1,Golem_de_Facion,Golem_de_Facion,0,0,0,3368,1789,8,4,0,3379,1777,8,4,0
